Tokenized_Query,Tokenized_Answer
"['Experiential', 'Knowledge', 'aspect', 'program', 'focused', '?']","['Experiential', 'Knowledge', 'aspect', 'program', 'focused', 'acquiring', 'hands-on', ',', 'experiential', 'knowledge', 'creating', ',', 'performing', ',', 'designing', ',', 'innovating', 'multidisciplinary', 'world', '.']"
"['Professional', 'Options', 'students', 'acquire', 'program', '?']","['Students', 'acquire', 'in-depth', 'understandings', 'market', ',', 'challenges', ',', 'opportunities', 'career', 'arts', 'part', 'Professional', 'Options', 'aspect', 'program', '.']"
"['Learning', 'Outcomes', 'Educational', 'Objectives', 'Integrative', 'Arts', 'program', 'Penn', 'State', '?']","['Learning', 'Outcomes', 'Educational', 'Objectives', 'Integrative', 'Arts', 'program', 'Penn', 'State', 'include', 'understanding', ',', 'applying', ',', 'analyzing', 'art', 'historical', 'aesthetic', 'concepts', ',', 'identifying', 'assessing', 'philosophies', 'theories', 'relevant', 'careers', 'multiple', 'forms', 'arts', 'design', ',', 'demonstrating', 'mastery', 'tools', 'practices', 'used', 'creating', 'art', ',', 'design', ',', 'performance', 'works', ',', 'creating', 'works', 'particular', 'area', 'concentration', '.']"
"['purpose', 'suggested', 'academic', 'plan', '?']","['suggested', 'academic', 'plan', 'provide', 'roadmap', 'students', 'follow', 'order', 'complete', 'degree', 'requirements', '2023-24', 'academic', 'year', '.']"
"['students', 'access', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', '?']","['Students', 'access', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', 'visiting', 'archive', 'https', ':', '//bulletins.psu.edu/undergraduate/archive/', 'selecting', 'appropriate', 'Undergraduate', 'Bulletin', 'edition', '.']"
"['Integrative', 'Arts', ',', 'B.A', '.', 'program', 'University', 'Park', 'Campus', '?']","['Integrative', 'Arts', ',', 'B.A', '.', 'program', 'University', 'Park', 'Campus', 'offers', 'course', 'series', 'provides', 'one', 'many', 'possible', 'ways', 'navigate', 'curriculum', '.']"
"['students', 'conjunction', 'suggested', 'academic', 'plan', '?']","['Students', 'use', 'suggested', 'academic', 'plan', 'conjunction', 'degree', 'audit', ',', 'accessible', 'LionPATH', ',', 'track', 'progress', 'ensure', 'meeting', 'requirements', '.']"
"['purpose', 'First', 'Year', 'Seminar', 'course', '?']","['First', 'Year', 'Seminar', 'course', 'aims', 'help', 'students', 'develop', 'ability', 'create', 'complex', 'works', 'art', ',', 'design', ',', 'performance', 'combine', 'multiple', 'art', 'forms', 'relevant', 'manner', '.']"
"['goal', 'university', ""'s"", 'academic', 'advising', 'program', '?']","['goal', 'university', ""'s"", 'academic', 'advising', 'program', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', '.']"
"['role', 'advisers', 'helping', 'advisees', 'succeed', 'education', '?']","['Advisers', 'play', 'significant', 'educational', 'role', 'providing', 'advisees', 'necessary', 'information', 'plan', 'chosen', 'program', 'study', 'make', 'referrals', 'specialized', 'resources', '.']"
"['Academic', 'Advising', 'Manager', 'University', 'Park', '?']","['Kyrie', 'Harding', 'Academic', 'Advising', 'Manager', 'University', 'Park', '.']"
"['contact', 'information', 'Kyrie', 'Harding', '?']","['Kyrie', 'Harding', 'reached', '814-865-9523', 'via', 'email', 'kyrie', '@', 'psu.edu', '.']"
"['Program', 'Chair', 'Integrative', 'Arts', 'Abington', '?']","['Pierce', 'Salguero', 'Program', 'Chair', 'Integrative', 'Arts', 'Abington', '.']"
"['many', 'credits', 'required', 'General', 'Education', 'Course', 'Abington', '?']","['3', 'credits', 'required', 'General', 'Education', 'Course', 'Abington', '.']"
"['total', 'number', 'credits', 'required', 'program', 'Abington', '?']","['total', 'number', 'credits', 'required', 'program', 'Abington', '120', '.']"
"['Cultures', 'Course', 'requirement', 'third', 'year', 'Abington', '?']","['Cultures', 'Course', 'requirement', 'third', 'year', 'Abington', '3', 'credits', '.']"
"['Writing', 'Across', 'Curriculum', 'Course', 'requirement', 'third', 'year', 'Abington', '?']","['Writing', 'Across', 'Curriculum', 'Course', 'requirement', 'third', 'year', 'Abington', '3', 'credits', '.']"
"['International', 'Arts', ',', 'Minor', 'Program', 'Notes', 'requirement', 'fourth', 'year', 'Abington', '?']","['International', 'Arts', ',', 'Minor', 'Program', 'Notes', 'requirement', 'fourth', 'year', 'Abington', '12.5', 'credits', '.']"
"['grade', 'required', 'courses', 'part', 'major', 'Abington', '?']","['Courses', 'part', 'major', 'Abington', 'require', 'grade', 'C', 'better', '.']"
"['examples', 'career', 'paths', 'Integrative', 'Arts', 'graduates', 'pursue', '?']","['Graduates', 'Integrative', 'Arts', 'program', 'follow', 'diverse', 'career', 'paths', ',', 'including', 'completing', 'graduate', 'studies', ',', 'finding', 'employment', 'arts', 'design-related', 'industries', ',', 'becoming', 'independent', 'entrepreneurs', 'arts', 'design', 'fields', '.']"
"['students', 'enhance', 'creative', 'portfolios', 'Integrative', 'Arts', 'program', '?']","['Students', 'Integrative', 'Arts', 'program', 'enhance', 'creative', 'portfolios', 'engaging', 'career-related', 'internships', ',', 'self-directed', 'research', 'projects', ',', 'well', 'independent', 'study', 'courses', '.']"
"['kinds', 'graduate', 'programs', 'recent', 'Integrative', 'Arts', 'graduates', 'entered', '?']","['Recent', 'Integrative', 'Arts', 'graduates', 'entered', 'graduate', 'programs', 'diverse', 'fields', 'design', 'sustainability', ',', 'visual', 'arts', 'therapies', ',', 'theatrical', 'screenwriting', ',', 'information', 'technology', '.']"
"['contact', 'information', 'Integrative', 'Arts', 'program', 'University', 'Park', '?']","['contact', 'information', 'Integrative', 'Arts', 'program', 'University', 'Park', '104', 'Borland', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', ',', '814-865-9523', ',', 'kyrie', '@', 'psu.edu', '.']"
"['requirements', 'International', 'Arts', 'minor', '?']","['International', 'Arts', 'minor', 'requires', 'students', 'complete', '15', 'credits', 'international', 'arts', 'courses', 'minor', 'project', 'pertaining', 'topics', 'studied', 'minor', '.']"
"['students', 'find', 'information', 'Integrative', 'Arts', 'program', 'Abington', '?']","['Students', 'find', 'information', 'Integrative', 'Arts', 'program', 'Abington', 'visiting', '1600', 'Woodland', 'Road', ',', 'Abington', ',', 'PA', '19001', ',', 'contacting', '215-881-7826', ',', 'emailing', 'salguero', '@', 'psu.edu', '.']"
"['many', 'credits', 'foreign', 'language', 'proficiency', 'required', 'International', 'Arts', 'minor', '?']","['International', 'Arts', 'minor', 'requires', 'proficiency', '12th-credit-level', 'one', 'foreign', 'language', ',', 'demonstrated', 'coursework', 'examination', '.']"
"['purpose', 'International', 'Arts', 'minor', 'Pennsylvania', 'State', 'University', '?']","['International', 'Arts', 'minor', 'designed', 'students', 'majoring', 'University', 'wish', 'supplement', 'knowledge', 'arts', 'different', 'countries', ',', 'including', 'United', 'States', '.']"
"['email', 'address', 'contacting', 'Integrative', 'Arts', 'program', 'Abington', '?']","['email', 'address', 'contacting', 'Integrative', 'Arts', 'program', 'Abington', 'salguero', '@', 'psu.edu', '.']"
"['students', 'find', 'information', 'International', 'Arts', 'minor', 'requirements', '?']","['Students', 'find', 'information', 'International', 'Arts', 'minor', 'requirements', 'Pennsylvania', 'State', 'University', 'website', 'https', ':', '//www.abington.psu.edu/academics/integrative-arts/', '.']"
"['requirements', 'International', 'Arts', 'Minor', '?']","['fulfill', 'International', 'Arts', 'Minor', ',', 'students', 'must', 'take', 'least', '9', 'credits', 'College', 'Arts', 'Architecture', ',', 'minimum', '6', 'credits', '400', 'level', '.', 'Additionally', ',', 'least', '3', '15', 'credits', 'must', 'come', 'study', 'abroad', 'experience', 'least', '4', 'weeks', 'duration', 'approved', 'person', 'charge', 'minor', '.']"
"['many', 'credits', 'single', 'discipline', 'applied', 'toward', 'International', 'Arts', 'Minor', '?']","['maximum', '9', 'credits', 'single', 'discipline', 'applied', 'toward', 'International', 'Arts', 'Minor', '.']"
"['role', 'academic', 'advising', 'university', ""'s"", 'program', '?']","['objective', 'university', ""'s"", 'academic', 'advising', 'program', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', '.']"
"['purpose', 'International', 'Arts', 'Minor', 'program', '?']","['International', 'Arts', 'Minor', 'program', 'aims', 'expose', 'students', 'different', 'cultures', 'study', 'arts', ',', 'including', 'music', ',', 'visual', 'art', ',', 'dance', ',', 'theatre', ',', 'design', ',', 'built', 'environments', '.']"
"['students', 'find', 'information', 'advising', 'policy', 'university', '?']","['Students', 'find', 'information', 'advising', 'policy', 'university', 'reading', 'Senate', 'Policy', '32-00', ':', 'Advising', 'Policy', 'Senate', 'website', '.']"
"['minimum', 'number', 'credits', 'must', 'taken', 'College', 'Arts', 'Architecture', 'International', 'Arts', 'Minor', '?']","['minimum', '9', 'credits', 'must', 'taken', 'College', 'Arts', 'Architecture', 'International', 'Arts', 'Minor', '.']"
"['significance', 'studying', 'abroad', 'International', 'Arts', 'Minor', '?']","['Studying', 'abroad', 'least', '4', 'weeks', 'duration', 'significant', 'International', 'Arts', 'Minor', 'provides', 'cross-cultural', 'experience', 'count', 'towards', 'minor', '.']"
"['responsible', 'approving', 'study', 'abroad', 'experience', 'International', 'Arts', 'Minor', '?']","['person', 'charge', 'minor', 'responsible', 'approving', 'study', 'abroad', 'experience', 'International', 'Arts', 'Minor', '.']"
"['primary', 'role', 'advisee', ""'s"", 'unit', 'enrollment', 'academic', 'advising', 'relationship', '?']","['advisee', ""'s"", 'unit', 'enrollment', 'provides', 'advisee', 'primary', 'academic', 'adviser', 'information', 'needed', 'plan', 'chosen', 'program', 'study', '.']"
"['kind', 'courses', 'taken', 'abroad', 'count', 'towards', 'International', 'Arts', 'Minor', '?']","['Arts', 'courses', 'taken', 'abroad', 'count', 'towards', 'International', 'Arts', 'Minor', '.']"
"['entrance', 'procedures', 'International', 'Arts', 'Minor', '?']","['Please', 'visit', 'website', 'International', 'Arts', 'Minor', 'https', ':', '//arts.psu.edu/degrees/internationalarts-minor/', '.']"
"['credit', 'requirement', 'International', 'Arts', 'Minor', '?']","['minor', 'requires', '19-33', 'credits', '.']"
"['grade', 'requirement', 'courses', 'International', 'Arts', 'Minor', '?']","['grade', 'C', 'better', 'required', 'courses', 'minor', '.']"
"['many', 'unique', 'prescribed', 'courses', 'required', 'International', 'Arts', 'Minor', '?']","['least', 'six', 'credits', 'unique', 'prescribed', 'courses', 'required', 'minor', '.']"
"['Academic', 'Advising', 'Manager', 'International', 'Arts', 'Minor', '?']","['Kyrie', 'Harding', 'Academic', 'Advising', 'Manager', 'International', 'Arts', 'Minor', '.']"
"['opportunities', 'minor', 'international', 'arts', 'provide', '?']","['minor', 'provides', 'deeper', 'understanding', 'art', 'design', 'permeate', 'cultures', 'around', 'world', 'expands', 'student', ""'s"", 'perspective', '.']"
"['advantage', 'completing', 'minor', 'international', 'arts', 'provide', 'job', 'market', '?']","['Completing', 'minor', 'provides', 'competitive', 'advantage', 'job', 'market', '.']"
"['opportunities', 'graduate', 'studies', 'fostered', 'international', 'arts', 'minor', '?']","['global', 'experiences', 'fostered', 'minor', 'may', 'lay', 'groundwork', 'specialized', 'study', 'arts', 'disciplines', 'graduate', 'level', '.']"
"['Jazz', 'Performance', 'Minor', 'completed', '?']","['Jazz', 'Performance', 'Minor', 'may', 'completed', 'campus', 'location', 'offering', 'specified', 'courses', 'minor', '.']"
"['contacted', 'information', 'Jazz', 'Performance', 'Minor', '?']","['information', 'Jazz', 'Performance', 'Minor', ',', 'contact', 'College', 'Arts', 'Architecture', 'University', 'Park', '.']"
"['purpose', 'Jazz', 'Performance', 'minor', 'program', '?']","['Jazz', 'Performance', 'minor', 'program', 'designed', 'give', 'Music', 'majors', 'non-Music', 'majors', 'experience', 'performance', ',', 'theory', ',', 'history', 'jazz', 'music', '.']"
"['opportunities', 'Jazz', 'Performance', 'minor', 'program', 'provide', 'Music', 'majors', '?']","['Jazz', 'Performance', 'minor', 'program', 'provides', 'Music', 'majors', 'course', 'study', 'jazz', 'higher', 'level', ',', 'training', 'important', 'musical', 'genre', 'careers', 'performance', 'teaching', ',', 'official', 'recognition', 'student', 'record', '.']"
"['opportunities', 'Jazz', 'Performance', 'minor', 'program', 'provide', 'non-Music', 'majors', '?']","['Jazz', 'Performance', 'minor', 'program', 'provides', 'non-Music', 'majors', 'opportunity', 'continue', 'formalized', 'study', 'highly', 'active', 'area', ',', 'build', 'music', 'skills', ',', 'indicate', 'versatility', 'artistic', 'activity', 'student', 'record', '.']"
"['activities', 'included', 'Jazz', 'Performance', 'minor', 'program', '?']","['Activities', 'Jazz', 'Performance', 'minor', 'program', 'include', 'jazz', 'big', 'band', ',', 'small', 'combos', ',', 'jazz', 'vocal', 'ensemble', ',', 'recording', 'projects', ',', 'various', 'performances', 'campus', ',', 'experiences', '.']"
"['many', 'credits', 'required', 'Jazz', 'Performance', 'minor', 'program', '?']","['Jazz', 'Performance', 'minor', 'program', 'requires', '18', 'credits', 'completion', '.']"
"['needs', 'audition', 'Jazz', 'Performance', 'minor', 'program', '?']","['Music', 'majors', 'need', 'audition', 'Jazz', 'Performance', 'minor', 'program', '.']"
"['main', 'focus', 'Jazz', 'Performance', 'minor', 'program', '?']","['main', 'focus', 'Jazz', 'Performance', 'minor', 'program', 'provide', 'deeper', 'musical', 'experience', 'greater', 'awareness', 'musical', 'art', 'form', 'derived', 'African-American', 'culture', '.']"
"['kind', 'instruction', 'provided', 'Jazz', 'Performance', 'minor', 'program', '?']","['Jazz', 'Performance', 'minor', 'program', 'provides', 'instruction', 'history', ',', 'theory', ',', 'musical', 'skills', 'needed', 'improvise', 'create', 'jazz', 'music', 'genres', '.']"
"['kind', 'ensembles', 'offered', 'Jazz', 'Performance', 'minor', 'program', '?']","['Jazz', 'Performance', 'minor', 'program', 'offers', 'variety', 'jazz', 'ensembles', ',', 'including', 'jazz', 'big', 'band', ',', 'small', 'combos', ',', 'jazz', 'vocal', 'ensemble', '.']"
"['significance', 'studying', 'jazz', 'Jazz', 'Performance', 'minor', 'program', '?']","['Studying', 'jazz', 'Jazz', 'Performance', 'minor', 'program', 'provide', 'credentials', 'seeking', 'employment', 'music', 'industry', 'indicate', 'versatility', 'artistic', 'activity', 'fields', '.']"
"['requirements', 'non-majors', 'participate', 'Jazz', 'Performance', 'minor', '?']","['Non-majors', 'must', 'audition', 'level', 'approximately', 'equivalent', 'required', 'school', 'music', 'JCM', 'ensembles', 'participate', 'Jazz', 'Performance', 'minor', '.']"
"['audition', 'requirement', 'Music', 'majors', 'join', 'Jazz', 'Performance', 'minor', '?']","['Music', 'majors', 'required', 'audition', 'acceptance', 'Jazz', 'Performance', 'minor', '.']"
"['audition', 'requirement', 'non-Music', 'majors', 'admitted', 'Jazz', 'Performance', 'minor', '?']","['Non-Music', 'majors', 'must', 'audition', 'admission', 'Jazz', 'Performance', 'minor', '.']"
"['requirement', 'current', 'Music', 'majors', 'audition', 'Jazz', 'Performance', 'minor', '?']","['Current', 'Music', 'majors', 'need', 'audition', 'admission', 'Jazz', 'Performance', 'minor', '.']"
"['Music', 'majors', 'complete', 'Jazz', 'Performance', 'minor', 'along', 'major', '?']","['Music', 'majors', 'may', 'complete', 'Jazz', 'Performance', 'minor', 'along', 'major', 'careful', 'selection', 'ensembles', ',', 'electives', ',', 'additional', 'courses', '.']"
"['minimum', 'grade', 'required', 'courses', 'Jazz', 'Performance', 'minor', '?']","['grade', 'C', 'better', 'required', 'courses', 'Jazz', 'Performance', 'minor', '.']"
"['many', 'credits', 'required', 'Jazz', 'Performance', 'minor', '?']","['Jazz', 'Performance', 'minor', 'requires', 'total', '18', 'credits', '.']"
"['prescribed', 'courses', 'Jazz', 'Performance', 'minor', '?']","['prescribed', 'courses', 'Jazz', 'Performance', 'minor', 'include', 'MUSIC', '84', 'Jazz', 'Ensemble', ',', 'MUSIC', '181', 'Jazz', 'Improvisation', ',', 'MUSIC', '182', 'Jazz', 'Improvisation', 'II', ',', 'MUSIC', '421', 'Jazz', 'Combo', 'Class', ',', 'MUSIC', '422', 'Jazz', 'Harmony', 'Arranging', '.']"
"['additional', 'courses', 'required', 'Jazz', 'Performance', 'minor', '?']","['Additional', 'courses', 'required', 'Jazz', 'Performance', 'minor', 'include', 'AFAM', '207N', ',', 'MUSIC', '7', ',', 'JAZZ', '100', ',', 'JAZZ', '110', ',', 'Jazz', 'Performance', 'Studies', '.']"
"['supporting', 'courses', 'related', 'Jazz', 'Performance', 'minor', '?']","['Supporting', 'courses', 'related', 'Jazz', 'Performance', 'minor', 'include', 'taking', '2', 'additional', 'credits', 'jazz', 'commercial', 'music', 'area', 'consultation', 'jazz', 'faculty', 'adviser', '.']"
"['program', 'description', 'Landscape', 'Architecture', 'Pennsylvania', 'State', 'University', '?']","['Landscape', 'architecture', 'art', 'design', ',', 'planning', ',', 'management', 'land', 'natural', 'built', 'elements', '.', 'embodies', 'creative', ',', 'cultural', ',', 'philosophical', ',', 'scientific', 'knowledge', 'bases', '.', 'professional', 'discipline', 'includes', 'site', 'design', ',', 'urban', 'design', ',', 'master', 'planning', ',', 'community', 'planning', ',', 'resource', 'conservation', '.']"
"['Academic', 'Adviser', 'Landscape', 'Architecture', 'Pennsylvania', 'State', 'University', '?']","['Academic', 'Adviser', 'Landscape', 'Architecture', 'Pennsylvania', 'State', 'University', 'Margret', 'Higgins', '.', 'contact', '104', 'Borland', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', 'email', 'mah68', '@', 'psu.edu', '.']"
"['find', 'information', 'advising', 'policy', 'Pennsylvania', 'State', 'University', '?']","['read', 'advising', 'policy', 'Pennsylvania', 'State', 'University', 'visiting', 'following', 'link', ':', 'https', ':', '//senate.psu.edu/policies-and-rules-for-undergraduate-students/32-00-advising-policy/']"
"['contact', 'information', 'School', 'Music', 'Pennsylvania', 'State', 'University', '?']","['School', 'Music', 'Pennsylvania', 'State', 'University', 'contacted', 'N.', 'Allen', 'Rd.', ',', 'Music', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', 'calling', '814-863-9550', 'emailing', 'mum385', '@', 'psu.edu', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['examples', 'places', 'landscape', 'architects', 'design', '?']","['examples', 'places', 'landscape', 'architects', 'design', 'include', 'parks', ',', 'plazas', ',', 'campuses', ',', 'gardens', ',', 'memorials', ',', 'green', 'roofs', ',', 'interactive', 'installations', ',', 'commercial', 'centers', ',', 'transportation', 'corridors', ',', 'waterfront', 'developments', '.']"
"['one', 'apply', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['Incoming', 'first-year', 'students', 'must', 'apply', 'Penn', 'State', 'students', 'accepted', 'Landscape', 'Architecture', 'directly', 'admitted', 'undergraduate', 'professional', 'degree', 'program', '(', 'Larch_BLA', ')', '.']"
"['required', 'incoming', 'first-year', 'students', 'applying', 'Landscape', 'Architecture', 'program', '?']","['Incoming', 'first-year', 'students', 'must', 'submit', 'portfolio', 'part', 'application', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '.']"
"['GPA', 'requirement', 'change', 'major/change', 'campus', 'students', 'applying', 'Landscape', 'Architecture', 'program', '?']","['Change', 'major/change', 'campus', 'students', 'must', 'cumulative', 'GPA', '2.00', 'submit', 'cover', 'letter', 'essay', 'February', '15', 'part', 'application', 'process', '.']"
"['minimum', 'number', 'credits', 'required', 'Bachelor', 'Landscape', 'Architecture', 'degree', 'Penn', 'State', '?']","['minimum', '139', 'credits', 'required', 'Bachelor', 'Landscape', 'Architecture', 'degree', 'Penn', 'State', '.']"
"['included', 'General', 'Education', 'requirements', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['General', 'Education', 'requirements', 'Landscape', 'Architecture', 'program', 'Penn', 'State', 'include', '45', 'credits', ',', '21', 'credits', 'included', 'Requirements', 'Major', '.']"
"['deadline', 'transfer', 'students', 'apply', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['Transfer', 'students', 'must', 'apply', 'submit', 'cover', 'letter', 'essay', 'February', '15', 'part', 'application', 'process', '.']"
"['transfer', 'students', 'placed', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['Transfer', 'students', 'placed', 'either', 'first', 'second', 'year', 'studio', 'based', 'demonstrating', 'proficiencies', 'required', 'advanced', 'placement', 'standing', '.']"
"['characteristics', 'individuals', 'might', 'enjoy', 'Landscape', 'Architecture', 'program', 'Penn', 'State', '?']","['Individuals', 'might', 'enjoy', 'Landscape', 'Architecture', 'program', 'Penn', 'State', 'creative', ',', 'active', ',', 'involved', ',', 'want', 'agents', 'change', ',', 'passionate', 'sustainability', ',', 'fascinated', 'people', 'cultures', ',', 'inspired', 'history', 'traveling', ',', 'like', 'technology', 'hands-on', 'work', ',', 'enjoy', 'working', 'team', ',', 'want', 'engage', 'art', ',', 'nature', ',', 'design', 'unlock', 'powerful', 'solutions', 'complex', 'issues', '.']"
"['makes', 'landscape', 'architecture', 'exciting', 'design', 'profession', '21st', 'century', '?']","['Landscape', 'architecture', 'considered', 'exciting', 'design', 'profession', '21st', 'century', 'due', 'beneficial', 'impacts', 'health', ',', 'resilience', ',', 'ecosystems', ',', 'well', 'focus', 'social', ',', 'environmental', ',', 'economic', 'benefits', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'LARCH', '60', 'Cultural', 'History', 'Designed', 'Places', ',', 'LARCH', '276', 'Human', 'Dimensions', 'Design', ':', 'History', '&', 'Theory', ',', 'ARTH', '120', 'Asian', 'Art', 'Architecture', '.']"
"['required', 'credits', 'GN', 'courses', '?']","['GN', 'courses', 'require', '6', 'credits', '.']"
"['course', 'code', 'Introduction', 'Drawing', '?']","['course', 'code', 'Introduction', 'Drawing', 'ART', '20', '.']"
"['credit', 'requirement', 'GH', 'courses', '?']","['GH', 'courses', 'require', '3', 'credits', '.']"
"['course', 'code', 'Design', 'IV', ':', 'Expanded', 'Use', ',', 'Scale', ',', 'Context', '?']","['course', 'code', 'Design', 'IV', ':', 'Expanded', 'Use', ',', 'Scale', ',', 'Context', 'LARCH', '216', '.']"
"['credit', 'requirement', 'GS', 'courses', '?']","['GS', 'courses', 'require', '3', 'credits', '.']"
"['course', 'code', 'Design', 'Implementation', 'IV', ':', 'Stormwater', '?']","['course', 'code', 'Design', 'Implementation', 'IV', ':', 'Stormwater', 'LARCH', '336', '.']"
"['credit', 'requirement', 'GA', 'courses', '?']","['GA', 'courses', 'require', '3', 'credits', '.']"
"['course', 'code', 'Design', 'Implementation', ':', 'Grading', '?']","['course', 'code', 'Design', 'Implementation', ':', 'Grading', 'LARCH', '235', '.']"
"['course', 'code', 'Design', 'Theory', 'Seminar', '?']","['course', 'code', 'Design', 'Theory', 'Seminar', 'LARCH', '424', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'ARTH', '202', ',', 'ARTH', '308N', ',', 'ARTH', '315', ',', 'ARTH', '320', ',', 'ARTH', '330', ',', 'ARTH', '335', ',', 'AFR', '192', '.']"
"['examples', 'courses', 'focus', 'Environmental', 'Sustainability', '?']","['examples', 'courses', 'focus', 'Environmental', 'Sustainability', 'include', 'SOILS', '71', 'PHIL', '118', '.']"
"['examples', 'courses', 'cover', 'German', 'Culture', 'Civilization', '?']","['examples', 'courses', 'cover', 'German', 'Culture', 'Civilization', 'include', 'GER', '100', 'GER', '200N', '.']"
"['examples', 'courses', 'explore', 'Urban', 'Geography', 'Global', 'Perspective', '?']","['examples', 'courses', 'explore', 'Urban', 'Geography', 'Global', 'Perspective', 'include', 'GEOG', '320', '.']"
"['examples', 'courses', 'introduce', 'students', 'U.S.', 'Environmental', 'History', '?']","['examples', 'courses', 'introduce', 'students', 'U.S.', 'Environmental', 'History', 'include', 'HIST', '109', '.']"
"['examples', 'courses', 'focus', 'African', 'Art', '?']","['examples', 'courses', 'focus', 'African', 'Art', 'include', 'ARTH', '335', '.']"
"['examples', 'courses', 'cover', 'Plant', 'Biology', '?']","['examples', 'courses', 'cover', 'Plant', 'Biology', 'include', 'BIOL', '127', '.']"
"['examples', 'courses', 'discuss', 'Energy', 'Conservation', 'Environmental', 'Protection', '?']","['examples', 'courses', 'discuss', 'Energy', 'Conservation', 'Environmental', 'Protection', 'include', 'EGEE', '102', '.']"
"['examples', 'courses', 'introduce', 'students', 'Graphic', 'Design', '?']","['examples', 'courses', 'introduce', 'students', 'Graphic', 'Design', 'include', 'GD', '100', '.']"
"['examples', 'courses', 'explore', 'Anatomy', 'Global', 'City', 'like', 'Paris', '?']","['examples', 'courses', 'explore', 'Anatomy', 'Global', 'City', 'like', 'Paris', 'include', 'FR', '137', '.']"
"['examples', 'courses', 'satisfy', 'United', 'States', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'United', 'States', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['many', 'credits', 'required', 'Writing', 'Speaking', '(', 'GWS', ')', 'requirement', '?']","['9', 'credits', 'required', 'Writing', 'Speaking', '(', 'GWS', ')', 'requirement', '.']"
"['total', 'minimum', 'number', 'credits', 'required', 'baccalaureate', 'degree', '?']","['total', 'minimum', 'number', 'credits', 'required', 'baccalaureate', 'degree', '120', 'credits', '.']"
"['minimum', 'grade-point', 'average', 'required', 'complete', 'degree', 'requirements', 'major', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'complete', 'degree', 'requirements', 'major', '.']"
"['total', 'number', 'credits', 'required', 'Cultures', 'Requirement', '?']","['6', 'credits', 'required', 'Cultures', 'Requirement', ',', 'may', 'satisfy', 'United', 'States', 'Cultures', 'International', 'Cultures', 'requirements', '.']"
"['many', 'credits', 'required', 'Health', 'Wellness', '(', 'GHW', ')', 'requirement', '?']","['3', 'credits', 'required', 'Health', 'Wellness', '(', 'GHW', ')', 'requirement', '.']"
"['minimum', 'number', 'credits', 'required', 'Quanti', 'cation', '(', 'GQ', ')', 'requirement', '?']","['6', 'credits', 'required', 'Quanti', 'cation', '(', 'GQ', ')', 'requirement', '.']"
"['minimum', 'number', 'credits', 'required', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['3', 'credits', 'required', 'Writing', 'Across', 'Curriculum', 'requirement', '.']"
"['minimum', 'number', 'credits', 'required', 'Arts', '(', 'GA', ')', 'requirement', '?']","['3', 'credits', 'required', 'Arts', '(', 'GA', ')', 'requirement', '.']"
"['many', 'credits', 'required', 'Social', 'Behavioral', 'Sciences', '(', 'GS', ')', 'requirement', '?']","['3', 'credits', 'required', 'Social', 'Behavioral', 'Sciences', '(', 'GS', ')', 'requirement', '.']"
"['purpose', 'Academic', 'Advising', 'program', 'university', '?']","['university', ""'s"", 'Academic', 'Advising', 'program', 'aims', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', 'become', 'self-directed', 'learners', 'decision', 'makers', '.']"
