Tokenized_Query,Tokenized_Answer
"['GEOG', '333', 'address', 'societal', 'impacts', '?']","['GEOG', '333', ':', 'Human', 'Dimensions', 'Natural', 'Hazards', 'addresses', 'societal', 'impacts', 'examining', 'intersection', 'human', 'activities', 'natural', 'hazards', ',', 'analyzing', 'vulnerabilities', ',', 'risk', 'perception', ',', 'disaster', 'response', ',', 'mitigation', 'strategies', 'within', 'geographic', 'contexts', '.']"
"['practical', 'skills', 'students', 'gain', 'completing', 'GEOG', '434', '?']","['GEOG', '434', ':', 'Politics', 'Environment', ',', 'students', 'gain', 'practical', 'skills', 'analyzing', 'environmental', 'policies', ',', 'understanding', 'political', 'processes', ',', 'evaluating', 'socio-political', 'dimensions', 'environmental', 'issues', ',', 'essential', 'addressing', 'environmental', 'challenges', '.']"
"['GEOG', '438W', 'approach', 'issue', 'climate', 'change', '?']","['GEOG', '438W', ':', 'Human', 'Dimensions', 'Global', 'Warming', 'approaches', 'issue', 'climate', 'change', 'examining', 'socio-economic', ',', 'political', ',', 'cultural', 'dimensions', ',', 'exploring', 'human', 'responses', ',', 'adaptation', 'strategies', ',', 'policy', 'implications', 'within', 'geographic', 'context', '.']"
"['topics', 'covered', 'GEOG', '461W', '?']","['GEOG', '461W', ':', 'Dynamic', 'Cartographic', 'Representation', 'covers', 'topics', 'cartographic', 'design', 'principles', ',', 'thematic', 'map', 'construction', ',', 'advanced', 'techniques', 'dynamic', 'interactive', 'mapping', ',', 'enhancing', 'students', ""'"", 'abilities', 'cartographic', 'representation', '.']"
"['GEOG', '485', 'enhance', 'students', ""'"", 'technical', 'abilities', '?']","['GEOG', '485', ':', 'GIS', 'Programming', 'Software', 'Development', 'enhances', 'students', ""'"", 'technical', 'abilities', 'teaching', 'advanced', 'programming', 'skills', 'GIS', 'applications', ',', 'including', 'scripting', ',', 'automation', ',', 'software', 'development', ',', 'essential', 'GIS', 'professionals', '.']"
"['primary', 'focus', 'geoscientists', ""'"", 'work', '?']","['Geoscientists', 'primarily', 'focus', 'understanding', 'Earth', 'processes', ',', 'including', 'natural', 'disasters', 'like', 'earthquakes', 'volcanoes', ',', 'exploring', 'extreme', 'environments', ',', 'examining', 'processes', 'water', 'treatment', 'carbon', 'cycling', '.', 'seek', 'understand', 'Earth', ""'s"", 'development', 'future', 'implications', '.']"
"['objectives', 'Bachelor', 'Arts', 'program', 'Geosciences', '?']","['Bachelor', 'Arts', 'program', 'Geosciences', 'aims', 'provide', 'basic', 'education', 'emphasizing', 'data', 'collection', ',', 'analysis', ',', 'synthesis', 'information', 'related', 'complex', 'natural', 'problems', '.', 'also', 'focuses', 'developing', 'rigor', 'thought', 'clarity', 'oral', 'written', 'expression', '.', 'program', 'designed', 'careers', 'interfacing', 'among', 'science', ',', 'social', 'science', ',', 'business', '.']"
"['entrance', 'requirements', 'Geosciences', 'major', '?']","['eligible', 'entrance', 'Geosciences', 'major', ',', 'student', 'must', 'attain', 'least', 'C', '(', '2.00', ')', 'cumulative', 'grade-point', 'average', 'courses', 'taken', 'University', 'least', 'third-semester', 'classification', '.']"
"['many', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Geosciences', '?']","['minimum', '120', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Geosciences', '.']"
"['degree', 'requirements', 'Geosciences', 'major', '?']","['degree', 'requirements', 'Geosciences', 'major', 'include', 'General', 'Education', 'credits', ',', 'Bachelor', 'Arts', 'Degree', 'requirements', ',', 'specific', 'requirements', 'major', '.', 'encompasses', 'courses', 'various', 'sciences', ',', 'mathematics', ',', 'writing', ',', 'field/laboratory', 'experience', ',', 'certain', 'courses', 'requiring', 'grade', 'C', 'better', '.']"
"['courses', 'prescribed', 'Geosciences', 'major', '?']","['Prescribed', 'courses', 'Geosciences', 'major', 'include', 'foundational', 'courses', 'like', 'Physical', 'Geology', 'Earth', 'Materials', ',', 'well', 'additional', 'courses', 'areas', 'composition', ',', 'chemical', 'processes', ',', 'biogeology', '.', 'Advanced', 'mathematics', 'field/laboratory', 'experience', 'also', 'part', 'curriculum', '.']"
"['suggested', 'academic', 'plans', 'Geosciences', 'major', '?']","['suggested', 'academic', 'plan', 'Geosciences', 'major', 'outlines', 'four-year', 'course', 'progression', ',', 'including', 'specific', 'courses', 'semester', 'requirements', 'General', 'Education', ',', 'Bachelor', 'Arts', ',', 'major-related', 'courses', '.', 'provides', 'flexibility', 'elective', 'choices', 'emphasizes', 'importance', 'meeting', 'grade', 'requirements', 'certain', 'courses', '.']"
"['career', 'paths', 'available', 'graduates', 'Geosciences', 'program', '?']","['Graduates', 'Geosciences', 'program', 'pursue', 'careers', 'various', 'industries', 'environmental', ',', 'oil', 'gas', ',', 'hydrogeology', ',', 'geotechnical', 'fields', '.', 'also', 'prepared', 'graduate', 'study', 'Earth', 'science-related', 'disciplines', 'fields', 'like', 'business', 'administration', ',', 'education', ',', 'environmental', 'law', '.']"
"['professional', 'resources', 'available', 'Geosciences', 'students', '?']","['Geosciences', 'students', 'access', 'professional', 'resources', 'Geosciences', 'Club', ',', 'Association', 'Women', 'Geoscientists', ',', 'American', 'Water', 'Resources', 'Association', ',', 'EcoAction', ',', 'provide', 'networking', 'opportunities', 'support', 'career', 'development', '.']"
"['focus', 'geoscientists', ""'"", 'work', '?']","['Geoscientists', 'focus', 'understanding', 'Earth', 'processes', ',', 'including', 'natural', 'disasters', 'like', 'earthquakes', 'volcanoes', ',', 'exploring', 'extreme', 'environments', ',', 'examining', 'processes', 'water', 'treatment', 'carbon', 'cycling', '.', 'aim', 'understand', 'Earth', ""'s"", 'development', 'future', 'implications', '.']"
"['primary', 'objectives', 'Geosciences', 'program', '?']","['primary', 'objectives', 'Geosciences', 'program', 'include', 'producing', 'graduates', 'apply', 'knowledge', 'mathematics', ',', 'physics', ',', 'chemistry', ',', 'biology', 'solve', 'geologic', 'problems', ',', 'integrate', 'multiple', 'aspects', 'Earth', ""'s"", 'origin', 'evolution', ',', 'interpret', 'Earth', ""'s"", 'history', 'dynamics', ',', 'communicate', 'scientific', 'findings', 'effectively', '.']"
"['requirements', 'entrance', 'Geosciences', 'major', '?']","['eligible', 'entrance', 'Geosciences', 'major', ',', 'student', 'must', 'achieve', 'least', 'C', '(', '2.00', ')', 'cumulative', 'grade-point', 'average', 'courses', 'taken', 'University', 'least', 'third-semester', 'classification', '.']"
"['many', 'credits', 'needed', 'Bachelor', 'Arts', 'degree', 'Geosciences', '?']","['minimum', '120', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Geosciences', '.']"
"['courses', 'part', 'prescribed', 'curriculum', 'Geosciences', 'major', '?']","['Prescribed', 'courses', 'Geosciences', 'major', 'include', 'foundational', 'courses', 'like', 'Physical', 'Geology', 'Earth', 'Materials', ',', 'well', 'additional', 'courses', 'covering', 'topics', 'chemical', 'processes', ',', 'biogeology', ',', 'advanced', 'mathematics', '.', 'Field', 'laboratory', 'experiences', 'also', 'integral', 'components', 'curriculum', '.']"
"['suggested', 'academic', 'plans', 'Geosciences', 'majors', '?']","['suggested', 'academic', 'plans', 'Geosciences', 'majors', 'outline', 'four-year', 'course', 'progression', ',', 'detailing', 'specific', 'courses', 'semester', 'requirements', 'General', 'Education', ',', 'Bachelor', 'Arts', ',', 'major-related', 'courses', '.', 'plans', 'provide', 'flexibility', 'elective', 'choices', 'emphasize', 'meeting', 'grade', 'requirements', 'certain', 'courses', '.']"
"['career', 'opportunities', 'available', 'graduates', 'Geosciences', 'program', '?']","['Graduates', 'Geosciences', 'program', 'pursue', 'careers', 'various', 'industries', 'environmental', 'consulting', ',', 'natural', 'resource', 'exploration', ',', 'government', 'agencies', ',', 'academia', '.', 'may', 'work', 'environmental', 'scientists', ',', 'hydrogeologists', ',', 'geospatial', 'analysts', ',', 'geological', 'engineers', ',', 'among', 'professions', '.']"
"['professional', 'organizations', 'available', 'Geosciences', 'students', '?']","['Geosciences', 'students', 'access', 'professional', 'organizations', 'Geosciences', 'Club', ',', 'Association', 'Women', 'Geoscientists', ',', 'American', 'Water', 'Resources', 'Association', ',', 'EcoAction', ',', 'offer', 'networking', 'opportunities', ',', 'career', 'resources', ',', 'support', 'professional', 'development', '.']"
"['skills', 'Geosciences', 'graduates', 'possess', '?']","['Geosciences', 'graduates', 'possess', 'skills', 'data', 'collection', ',', 'analysis', ',', 'interpretation', 'related', 'Earth', 'processes', '.', 'adept', 'integrating', 'knowledge', 'multiple', 'scientific', 'disciplines', ',', 'communicating', 'complex', 'ideas', 'effectively', ',', 'conducting', 'field', 'laboratory', 'work', '.']"
"['Geosciences', 'graduates', 'contribute', 'society', '?']","['Geosciences', 'graduates', 'contribute', 'society', 'addressing', 'environmental', 'challenges', ',', 'mitigating', 'natural', 'hazards', ',', 'managing', 'natural', 'resources', 'sustainably', ',', 'advancing', 'understanding', 'Earth', ""'s"", 'past', ',', 'present', ',', 'future', '.', 'play', 'key', 'roles', 'areas', 'environmental', 'protection', ',', 'energy', 'production', ',', 'infrastructure', 'development', '.']"
"['opportunities', 'exist', 'graduate', 'studies', 'Geosciences', '?']","['Graduates', 'Geosciences', 'program', 'may', 'pursue', 'studies', 'graduate', 'level', 'fields', 'geology', ',', 'environmental', 'science', ',', 'hydrology', ',', 'geophysics', '.', 'may', 'also', 'choose', 'interdisciplinary', 'programs', 'pursue', 'degrees', 'areas', 'like', 'business', 'administration', 'environmental', 'law', '.']"
"['Geosciences', 'graduates', 'apply', 'knowledge', 'various', 'industries', '?']","['Geosciences', 'graduates', 'apply', 'knowledge', 'industries', 'environmental', 'consulting', ',', 'energy', 'exploration', ',', 'mineral', 'extraction', ',', 'construction', '.', 'contribute', 'projects', 'involving', 'site', 'assessments', ',', 'resource', 'management', ',', 'risk', 'analysis', ',', 'environmental', 'impact', 'assessments', ',', 'among', 'others', '.']"
"['specialized', 'skills', 'Geosciences', 'graduates', 'possess', '?']","['Geosciences', 'graduates', 'specialized', 'skills', 'geological', 'mapping', ',', 'remote', 'sensing', ',', 'geophysical', 'surveys', ',', 'GIS', 'analysis', ',', 'environmental', 'monitoring', '.', 'proficient', 'laboratory', 'techniques', 'analyzing', 'rocks', ',', 'minerals', ',', 'fluids', ',', 'well', 'field', 'methods', 'data', 'collection', 'interpretation', '.']"
"['interdisciplinary', 'skills', 'Geosciences', 'graduates', 'develop', '?']","['Geosciences', 'graduates', 'develop', 'interdisciplinary', 'skills', 'areas', 'data', 'analysis', ',', 'critical', 'thinking', ',', 'problem-solving', ',', 'communication', '.', 'learn', 'integrate', 'knowledge', 'diverse', 'fields', 'geology', ',', 'chemistry', ',', 'physics', ',', 'biology', ',', 'environmental', 'science', 'address', 'complex', 'Earth-related', 'challenges', '.']"
"['Geosciences', 'graduates', 'contribute', 'environmental', 'sustainability', '?']","['Geosciences', 'graduates', 'contribute', 'environmental', 'sustainability', 'identifying', 'sources', 'pollution', ',', 'assessing', 'natural', 'resource', 'availability', ',', 'designing', 'strategies', 'resource', 'conservation', 'management', '.', 'play', 'crucial', 'roles', 'environmental', 'impact', 'assessments', ',', 'land-use', 'planning', ',', 'remediation', 'contaminated', 'sites', '.']"
"['role', 'Geosciences', 'graduates', 'play', 'natural', 'hazard', 'mitigation', '?']","['Geosciences', 'graduates', 'play', 'critical', 'role', 'natural', 'hazard', 'mitigation', 'assessing', 'risks', 'associated', 'earthquakes', ',', 'landslides', ',', 'floods', ',', 'volcanic', 'eruptions', '.', 'contribute', 'hazard', 'mapping', ',', 'early', 'warning', 'systems', ',', 'emergency', 'response', 'planning', ',', 'community', 'resilience', 'initiatives', 'aimed', 'reducing', 'impact', 'natural', 'disasters', '.']"
"['Geosciences', 'graduates', 'support', 'energy', 'exploration', 'production', '?']","['Geosciences', 'graduates', 'support', 'energy', 'exploration', 'production', 'conducting', 'geological', 'surveys', ',', 'interpreting', 'seismic', 'data', ',', 'identifying', 'potential', 'sites', 'oil', ',', 'gas', ',', 'mineral', 'extraction', '.', 'play', 'key', 'roles', 'reservoir', 'characterization', ',', 'well', 'site', 'selection', ',', 'environmental', 'impact', 'assessments', 'energy', 'development', 'projects', '.']"
"['opportunities', 'research', 'exist', 'Geosciences', 'field', '?']","['Geosciences', 'graduates', 'opportunities', 'conduct', 'research', 'areas', 'paleoclimatology', ',', 'seismology', ',', 'geomorphology', ',', 'environmental', 'geochemistry', '.', 'may', 'investigate', 'topics', 'related', 'Earth', ""'s"", 'history', ',', 'climate', 'change', ',', 'natural', 'hazards', ',', 'sustainable', 'use', 'natural', 'resources', ',', 'contributing', 'scientific', 'knowledge', 'innovation', '.']"
"['Geosciences', 'graduates', 'contribute', 'infrastructure', 'development', '?']","['Geosciences', 'graduates', 'contribute', 'infrastructure', 'development', 'assessing', 'geological', 'conditions', ',', 'identifying', 'potential', 'hazards', ',', 'recommending', 'engineering', 'solutions', 'construction', 'projects', '.', 'provide', 'expertise', 'site', 'characterization', ',', 'foundation', 'design', ',', 'risk', 'assessment', 'ensure', 'safety', 'stability', 'infrastructure', 'systems', '.']"
"['interdisciplinary', 'collaborations', 'Geosciences', 'graduates', 'engage', '?']","['Geosciences', 'graduates', 'collaborate', 'professionals', 'diverse', 'fields', 'engineering', ',', 'environmental', 'science', ',', 'geography', ',', 'policy', 'analysis', '.', 'work', 'interdisciplinary', 'teams', 'address', 'complex', 'challenges', 'related', 'climate', 'change', ',', 'natural', 'resource', 'management', ',', 'urban', 'planning', ',', 'sustainable', 'development', '.']"
"['role', 'Geosciences', 'graduates', 'play', 'environmental', 'policy', 'development', '?']","['Geosciences', 'graduates', 'play', 'significant', 'role', 'environmental', 'policy', 'development', 'providing', 'scientific', 'expertise', 'data-driven', 'insights', 'policymakers', '.', 'contribute', 'formulation', 'regulations', ',', 'guidelines', ',', 'strategies', 'environmental', 'protection', ',', 'resource', 'management', ',', 'sustainable', 'development', 'local', ',', 'national', ',', 'global', 'levels', '.']"
"['Geosciences', 'graduates', 'contribute', 'climate', 'change', 'research', '?']","['Geosciences', 'graduates', 'contribute', 'climate', 'change', 'research', 'studying', 'past', 'climate', 'variations', ',', 'monitoring', 'current', 'trends', ',', 'modeling', 'future', 'scenarios', '.', 'investigate', 'impacts', 'climate', 'change', 'ecosystems', ',', 'water', 'resources', ',', 'human', 'societies', ',', 'informing', 'adaptation', 'strategies', 'policy', 'decisions', 'address', 'global', 'challenge', '.']"
"['purpose', 'Earth', 'Mineral', 'Sciences', 'First-Year', 'Seminar', '?']","['Earth', 'Mineral', 'Sciences', 'First-Year', 'Seminar', 'serves', 'introduction', 'field', 'helps', 'students', 'transition', 'college-level', 'studies', '.']"
"['courses', 'included', 'General', 'Education', 'requirements', 'Geosciences', 'major', '?']","['General', 'Education', 'requirements', 'Geosciences', 'major', 'include', 'courses', 'various', 'knowledge', 'domains', 'natural', 'sciences', ',', 'quantitative', 'skills', ',', 'writing', '.']"
"['significance', 'Physical', 'Geology', 'course', '?']","['Physical', 'Geology', 'foundational', 'course', 'provides', 'fundamental', 'knowledge', 'Earth', ""'s"", 'processes', 'materials', ',', 'serving', 'basis', 'studies', 'geosciences', '.']"
"['Rhetoric', 'Composition', 'course', 'included', 'curriculum', '?']","['Rhetoric', 'Composition', 'course', 'enhances', 'students', ""'"", 'communication', 'skills', ',', 'essential', 'presenting', 'scientific', 'findings', 'concepts', 'effectively', 'oral', 'written', 'forms', '.']"
"['courses', 'like', 'Chemical', 'Processes', 'Geology', 'contribute', 'major', '?']","['Courses', 'like', 'Chemical', 'Processes', 'Geology', 'provide', 'understanding', 'chemical', 'interactions', 'within', 'Earth', ""'s"", 'systems', ',', 'crucial', 'interpreting', 'geological', 'phenomena', 'processes', '.']"
"['role', 'Biology', 'courses', 'play', 'Geosciences', 'curriculum', '?']","['Biology', 'courses', 'introduce', 'students', 'concepts', 'biodiversity', 'ecosystems', ',', 'offering', 'insights', 'interplay', 'life', 'geological', 'processes', 'throughout', 'Earth', ""'s"", 'history', '.']"
"['selection', 'advanced', 'mathematics', 'courses', 'benefit', 'students', '?']","['selection', 'advanced', 'mathematics', 'courses', 'allows', 'students', 'develop', 'analytical', 'skills', 'necessary', 'solving', 'complex', 'geoscientific', 'problems', 'understanding', 'quantitative', 'aspects', 'Earth', 'processes', '.']"
"['purpose', 'field/laboratory', 'experience', 'requirement', '?']","['field/laboratory', 'experience', 'requirement', 'provides', 'students', 'practical', ',', 'hands-on', 'learning', 'opportunities', 'apply', 'theoretical', 'knowledge', 'gained', 'classroom', 'real-world', 'geological', 'settings', ',', 'enhancing', 'understanding', 'skills', 'field', '.']"
"['writing-intensive', 'courses', 'included', 'curriculum', '?']","['Writing-intensive', 'courses', 'help', 'students', 'hone', 'scientific', 'writing', 'abilities', ',', 'enabling', 'effectively', 'communicate', 'research', 'findings', ',', 'analyses', ',', 'conclusions', 'professional', 'settings', 'academic', 'publications', '.']"
"['courses', 'like', 'Earth', 'History', 'contribute', 'students', ""'"", 'understanding', 'geosciences', '?']","['Courses', 'like', 'Earth', 'History', 'delve', 'temporal', 'aspects', 'Earth', ""'s"", 'development', ',', 'allowing', 'students', 'interpret', 'geological', 'events', 'processes', 'geological', 'time', 'scales', ',', 'essential', 'understanding', 'Earth', ""'s"", 'evolutionary', 'history', '.']"
"['purpose', 'supporting', 'courses', 'Geosciences', 'major', '?']","['Supporting', 'courses', 'offer', 'students', 'opportunity', 'tailor', 'education', 'interests', 'career', 'goals', 'exploring', 'complementary', 'subjects', 'acquiring', 'additional', 'skills', 'relevant', 'field', 'geosciences', '.']"
"['curriculum', 'prepare', 'students', 'scientific', 'inquiry', 'communication', '?']","['curriculum', 'emphasizes', 'scientific', 'inquiry', 'communication', 'providing', 'opportunities', 'students', 'pose', 'questions', ',', 'collect', 'interpret', 'data', ',', 'communicate', 'findings', 'writing', 'speaking', ',', 'fostering', 'essential', 'skills', 'conducting', 'research', 'presenting', 'scientific', 'concepts', '.']"
"['certain', 'courses', 'designated', 'requiring', 'grade', 'C', 'better', '?']","['Certain', 'courses', 'require', 'grade', 'C', 'better', 'ensure', 'students', 'attained', 'sufficient', 'level', 'understanding', 'competency', 'foundational', 'concepts', 'skills', 'essential', 'success', 'advanced', 'courses', 'future', 'careers', 'geosciences', '.']"
"['opportunities', 'students', 'interdisciplinary', 'learning', '?']","['Students', 'opportunities', 'interdisciplinary', 'learning', 'courses', 'integrate', 'multiple', 'aspects', 'Earth', 'sciences', ',', 'including', 'geosphere', ',', 'hydrosphere', ',', 'biosphere', ',', 'atmosphere', ',', 'providing', 'holistic', 'understanding', 'Earth', ""'s"", 'systems', 'processes', '.']"
"['Geosciences', 'program', 'support', 'critical', 'thinking', 'skills', '?']","['Geosciences', 'program', 'supports', 'critical', 'thinking', 'skills', 'challenging', 'students', 'analyze', 'synthesize', 'complex', 'geological', 'information', ',', 'encouraging', 'evaluate', 'evidence', ',', 'draw', 'logical', 'conclusions', ',', 'develop', 'innovative', 'solutions', 'geoscientific', 'problems', '.']"
"['significance', 'Cultures', 'course', 'requirement', '?']","['Cultures', 'course', 'requirement', 'enhances', 'students', ""'"", 'cultural', 'awareness', 'understanding', ',', 'preparing', 'work', 'diverse', 'environments', 'engage', 'communities', 'worldwide', ',', 'important', 'addressing', 'global', 'geoscientific', 'challenges', 'opportunities', '.']"
"['courses', 'like', 'Introduction', 'Global', 'Climatic', 'Systems', 'contribute', 'students', ""'"", 'knowledge', '?']","['Courses', 'like', 'Introduction', 'Global', 'Climatic', 'Systems', 'provide', 'insights', 'complex', 'interactions', 'driving', 'Earth', ""'s"", 'climate', ',', 'equipping', 'students', 'knowledge', 'skills', 'understand', 'address', 'contemporary', 'environmental', 'issues', 'related', 'climate', 'change', '.']"
"['advanced', 'level', 'GEOSC', 'courses', 'differ', 'foundational', 'courses', '?']","['Advanced', 'level', 'GEOSC', 'courses', 'build', 'upon', 'foundational', 'knowledge', 'acquired', 'earlier', 'courses', ',', 'offering', 'deeper', 'exploration', 'specialized', 'topics', ',', 'advanced', 'methodologies', ',', 'current', 'research', 'trends', 'within', 'field', 'geosciences', '.']"
"['Geosciences', 'program', 'cater', 'students', 'diverse', 'academic', 'backgrounds', '?']","['Geosciences', 'program', 'offers', 'flexibility', 'course', 'selection', 'advising', ',', 'allowing', 'students', 'diverse', 'academic', 'backgrounds', 'tailor', 'education', 'interests', 'career', 'goals', 'meeting', 'requirements', 'major', '.']"
"['objective', 'Geosciences', 'program', '?']","['objective', 'Geosciences', 'program', 'produce', 'graduates', 'apply', 'knowledge', 'mathematics', ',', 'physics', ',', 'chemistry', ',', 'biology', 'Earth', 'processes', 'solve', 'geologic', 'problems', '.']"
"['career', 'paths', 'Geosciences', 'graduates', '?']","['Geosciences', 'graduates', 'pursue', 'careers', 'industries', 'environmental', ',', 'oil', 'gas', ',', 'natural', 'resource', 'exploration', ',', 'geothermal', 'energy', 'development', ',', 'hydrogeology', ',', 'geotechnical', 'fields', '.', 'also', 'work', 'various', 'government', 'agencies', 'like', 'National', 'Park', 'Service', ',', 'United', 'States', 'Geological', 'Survey', ',', 'National', 'Oceanographic', 'Atmospheric', 'Administration', ',', 'Environmental', 'Protection', 'Agency', ',', 'state', 'local', 'regulatory', 'agencies', '.']"
"['learning', 'objectives', 'Geosciences', 'program', '?']","['learning', 'objectives', 'Geosciences', 'program', 'include', 'core', 'science', 'application', ',', 'Earth', 'systems', 'thinking', ',', 'observation', '&', 'measurement', ',', 'scientific', 'inquiry', '&', 'communication', '.']"
"['many', 'credits', 'required', 'Bachelor', 'Science', 'degree', 'Geosciences', '?']","['minimum', '121', 'credits', 'required', 'Bachelor', 'Science', 'degree', 'Geosciences', '.']"
"['courses', 'common', 'requirements', 'Geosciences', 'options', '?']","['Common', 'requirements', 'Geosciences', 'options', 'include', 'courses', 'like', 'Physical', 'Geology', ',', 'Earth', 'Materials', ',', 'Chemical', 'Processes', 'Geology', ',', 'Earth', 'History', ',', 'Structural', 'Geology', ',', 'among', 'others', '.']"
"['courses', 'required', 'Hydrogeology', 'option', '?']","['Required', 'courses', 'Hydrogeology', 'option', 'include', 'Hydrogeology', ',', 'select', 'physics', 'courses', ',', 'select', 'supporting', 'courses', ',', 'elective', 'courses', 'options', 'B', '.']"
"['options', 'available', 'within', 'Geosciences', 'program', '?']","['Two', 'options', 'available', 'within', 'Geosciences', 'program', ':', 'General', 'Option', 'Hydrogeology', 'Option', '.']"
"['suggested', 'academic', 'plans', 'General', 'Option', 'Hydrogeology', 'Option', '?']","['suggested', 'academic', 'plans', 'outline', 'recommended', 'courses', 'year', 'study', 'General', 'Option', 'Hydrogeology', 'Option', '.']"
"['students', 'contact', 'information', 'Geosciences', 'program', '?']","['Students', 'contact', 'Department', 'Geosciences', 'University', 'Park', 'information', 'program', '.']"
"['kind', 'careers', 'graduates', 'pursue', 'degree', 'Geosciences', '?']","['Graduates', 'degree', 'Geosciences', 'pursue', 'careers', 'industries', 'environmental', ',', 'oil', 'gas', ',', 'natural', 'resource', 'exploration', ',', 'geothermal', 'energy', 'development', ',', 'hydrogeology', ',', 'geotechnical', 'fields', '.', 'also', 'work', 'various', 'government', 'agencies', 'like', 'National', 'Park', 'Service', ',', 'United', 'States', 'Geological', 'Survey', ',', 'National', 'Oceanographic', 'Atmospheric', 'Administration', ',', 'Environmental', 'Protection', 'Agency', ',', 'state', 'local', 'regulatory', 'agencies', '.']"
"['courses', 'required', 'General', 'Option', '?']","['Required', 'courses', 'General', 'Option', 'include', 'courses', 'like', 'Physical', 'Geology', ',', 'Earth', 'Materials', ',', 'Chemical', 'Processes', 'Geology', ',', 'Earth', 'History', ',', 'Structural', 'Geology', ',', 'among', 'others', '.']"
"['courses', 'required', 'Hydrogeology', 'option', '?']","['Required', 'courses', 'Hydrogeology', 'option', 'include', 'Hydrogeology', ',', 'select', 'physics', 'courses', ',', 'select', 'supporting', 'courses', ',', 'elective', 'courses', 'options', 'B', '.']"
"['purpose', 'Geosciences', 'Club', '?']","['Geosciences', 'Club', 'provides', 'opportunities', 'students', 'interested', 'geosciences', 'engage', 'activities', 'related', 'field', ',', 'network', 'peers', ',', 'participate', 'events', 'projects', '.']"
"['professional', 'resources', 'available', 'Geosciences', 'students', '?']","['Geosciences', 'students', 'benefit', 'professional', 'resources', 'Geosciences', 'Club', ',', 'Association', 'Women', 'Geoscientists', ',', 'American', 'Water', 'Resources', 'Association', '.']"
"['kind', 'graduate', 'studies', 'Geosciences', 'graduates', 'pursue', '?']","['Geosciences', 'graduates', 'may', 'pursue', 'graduate-level', 'degrees', 'fields', 'geophysics', ',', 'geochemistry', ',', 'mineralogy', ',', 'paleontology', ',', 'climate', 'change', 'modeling', ',', 'oceanography', ',', 'volcanology', ',', 'environmental', 'science', ',', 'Earth', 'science-related', 'disciplines', '.']"
"['many', 'credits', 'required', 'General', 'Option', '?']","['General', 'Option', 'requires', 'total', '28', 'credits', ',', 'including', 'select', 'courses', '300-', '400-level', 'Geosciences', ',', 'supporting', 'courses', 'physics', ',', 'computer', 'science', ',', 'mathematics', ',', 'statistics', ',', 'additional', 'credits', 'supportive', 'student', ""'s"", 'interest', '.']"
"['many', 'credits', 'required', 'Hydrogeology', 'Option', '?']","['Hydrogeology', 'Option', 'requires', 'total', '28', 'credits', ',', 'including', 'prescribed', 'courses', 'Hydrogeology', ',', 'select', 'elective', 'courses', ',', 'supporting', 'courses', 'physics', ',', 'additional', 'credits', 'supportive', 'student', ""'s"", 'interest', '.']"
"['courses', 'included', 'General', 'Education', 'requirements', '?']","['General', 'Education', 'requirements', 'include', 'courses', 'various', 'knowledge', 'domains', 'GN', '(', 'Natural', 'Sciences', ')', ',', 'GQ', '(', 'Quantification', ')', ',', 'GA', '(', 'Arts', ')', ',', 'GH', '(', 'Humanities', ')', ',', 'GS', '(', 'Social', 'Behavioral', 'Sciences', ')', ',', 'GWS', '(', 'Writing', 'Speaking', ')', '.']"
"['focus', 'Hydrogeology', 'option', '?']","['Hydrogeology', 'option', 'focuses', 'providing', 'specialized', 'knowledge', 'groundwater', 'related', 'areas', ',', 'preparing', 'students', 'entry-level', 'positions', 'environmental', 'agencies', 'firms', 'advanced', 'degrees', 'hydrogeology', '.']"
"['purpose', 'Association', 'Women', 'Geoscientists', '?']","['Association', 'Women', 'Geoscientists', 'aims', 'support', 'promote', 'women', 'field', 'geosciences', ',', 'providing', 'networking', 'opportunities', ',', 'mentorship', ',', 'resources', 'career', 'advancement', '.']"
"['courses', 'included', 'Supporting', 'Courses', 'Related', 'Areas', '?']","['Supporting', 'courses', 'related', 'areas', 'include', 'select', 'courses', 'physics', ',', 'computer', 'science', ',', 'mathematics', ',', 'statistics', ',', 'courses', 'supportive', 'student', ""'s"", 'interests', ',', 'chosen', 'consultation', 'adviser', '.']"
"['purpose', 'American', 'Water', 'Resources', 'Association', '?']","['American', 'Water', 'Resources', 'Association', 'organization', 'dedicated', 'advancement', 'multidisciplinary', 'water', 'resources', 'education', ',', 'management', ',', 'research', '.', 'provides', 'platform', 'professionals', 'students', 'field', 'exchange', 'knowledge', 'ideas', '.']"
"['primary', 'academic', 'adviser', 'responsible', '?']","['primary', 'academic', 'adviser', 'responsible', 'helping', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promoting', 'intellectual', 'discovery', ',', 'encouraging', 'students', 'take', 'advantage', 'educational', 'opportunities', 'class', '.']"
"['purpose', 'Geosciences', 'Department', 'University', 'Park', '?']","['Geosciences', 'Department', 'University', 'Park', 'aims', 'provide', 'comprehensive', 'education', 'geosciences', ',', 'preparing', 'students', 'careers', 'various', 'industries', 'study', 'Earth', 'science-related', 'disciplines', '.']"
