Tokenized_Query,Tokenized_Answer
"['find', 'information', 'graduate', 'studies', 'related', 'Project', 'Supply', 'Chain', 'Management', '?']","['Information', 'graduate', 'studies', 'related', 'Project', 'Supply', 'Chain', 'Management', 'found', 'https', ':', '//behrend.psu.edu/school-of-business', ',', 'https', ':', '//fayette.psu.edu/academics/baccalaureate/project-and-supplychain-management', ',', 'https', ':', '//greaterallegheny.psu.edu/academics/project-supply-chainmanagement', '.']"
"['professional', 'resources', 'related', 'Project', 'Supply', 'Chain', 'Management', '?']","['Professional', 'resources', 'related', 'Project', 'Supply', 'Chain', 'Management', 'include', 'Project', 'Management', 'Institute', ',', 'accessed', 'https', ':', '//www.pmi.org', '.']"
"['contact', 'Division', 'Social', 'Sciences', 'Abington', 'information', '?']","['contact', 'Division', 'Social', 'Sciences', 'Abington', 'emailing', 'kmm730', '@', 'psu.edu', 'visiting', 'https', ':', '//www.abington.psu.edu/academics/majors-at-abington', '.']"
"['find', 'information', 'Project', 'Supply', 'Chain', 'Management', 'program', 'Beaver', 'campus', '?']","['Information', 'Project', 'Supply', 'Chain', 'Management', 'program', 'Beaver', 'campus', 'found', 'https', ':', '//beaver.psu.edu/academics/majors/pscm', '.']"
"['contact', 'information', 'School', 'Business', 'Administration', 'Harrisburg', 'campus', '?']","['contact', 'information', 'School', 'Business', 'Administration', 'Harrisburg', 'campus', '717-948-6139', 'email', 'cxs879', '@', 'psu.edu', '.', 'also', 'visit', 'https', ':', '//harrisburg.psu.edu/business-administration/supply-chainmanagement-bs', 'information', '.']"
"['Project', 'Supply', 'Chain', 'Management', 'program', 'located', 'Hazleton', 'campus', '?']","['Project', 'Supply', 'Chain', 'Management', 'program', 'Hazleton', 'campus', 'located', 'Schiavo', 'Hall', '208', ',', '76', 'University', 'Drive', ',', 'Hazleton', ',', 'PA', '18202', '.', 'contact', '570-450-3096', 'email', 'zxl23', '@', 'psu.edu', '.']"
"['learn', 'Project', 'Supply', 'Chain', 'Management', 'program', 'Lehigh', 'Valley', 'campus', '?']","['learn', 'Project', 'Supply', 'Chain', 'Management', 'program', 'Lehigh', 'Valley', 'campus', 'visiting', 'https', ':', '//lehighvalley.psu.edu/academics/degrees/project-supply-chainmanagement', 'contacting', '610-285-5117', 'emailing', 'maungkmin', '@', 'psu.edu', '.']"
"['degree', 'offered', 'Project', 'Supply', 'Chain', 'Management', 'Mont', 'Alto', 'campus', '?']","['Mont', 'Alto', 'campus', ',', 'Bachelor', ""'s"", 'degree', 'Project', 'Supply', 'Chain', 'Management', 'offered', '.', 'find', 'information', 'https', ':', '//montalto.psu.edu/academics/bachelors/project-supply-chainmanagement-degree', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['many', 'credits', 'required', 'Cultures', 'requirement', '?']","['Cultures', 'requirement', 'mandates', '6', 'credits', ',', '3', 'credits', 'United', 'States', 'Cultures', '3', 'credits', 'International', 'Cultures', '.']"
"['minimum', 'number', 'degree', 'credits', 'must', 'earned', 'baccalaureate', 'degree', '?']","['minimum', 'number', 'degree', 'credits', 'required', 'baccalaureate', 'degree', '120', 'credits', '.']"
"['minimum', 'grade-point', 'average', 'required', 'complete', 'degree', 'requirements', 'major', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', '.']"
"['limit', 'number', 'credits', 'transferred', 'major', 'taken', 'outside', 'college', 'program', 'degree', 'earned', '?']","['limit', 'credits', 'transferred', 'major', 'taken', 'outside', 'college', 'program', 'degree', 'earned', 'may', '24', 'credits', '.']"
"['requirement', 'Foreign', 'Language', 'credits', 'B.A', '.', 'degree', '?']","['B.A', '.', 'degree', ',', 'students', 'must', 'attain', 'proficiency', '12th', 'credit', 'level', 'one', 'foreign', 'language', '.']"
"['Program', 'Learning', 'Objectives', 'related', 'Critical', 'Thinking', 'Scientific', 'Reasoning', '?']","['Program', 'Learning', 'Objectives', 'include', 'understanding', 'utilizing', 'scientific', 'method', 'basic', 'research', 'methods', ',', 'well', 'demonstrating', 'critical', 'thinking', 'analyzing', 'evaluating', 'information', '.']"
"['Program', 'Learning', 'Objectives', 'related', 'Effective', 'Communication', '?']","['Program', 'Learning', 'Objectives', 'include', 'communicating', 'social', 'scientific', 'knowledge', 'orally', 'writing', 'clear', 'accurate', 'manner', '.']"
"['Program', 'Learning', 'Objectives', 'related', 'Ethics', 'Diversity', '?']","['Program', 'Learning', 'Objectives', 'include', 'evidencing', 'knowledge', 'appreciation', 'cultural', 'diversity', 'applying', 'ethical', 'lens', 'professional', 'situations', 'broader', 'societal', 'issues', '.']"
"['Program', 'Learning', 'Objectives', 'related', 'Knowledge', 'Application', '?']","['Program', 'Learning', 'Objectives', 'include', 'describing', 'key', 'psychological', 'sociological', 'concepts', 'theories', ',', 'well', 'applying', 'real-life', 'situations', '.']"
"['role', 'advisers', 'helping', 'advisees', 'achieve', 'academic', 'goals', '?']","['Advisers', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'class', 'order', 'become', 'self-directed', 'learners', 'decision', 'makers', '.']"
"['find', 'suggested', 'academic', 'plan', 'Psychological', 'Social', 'Sciences', ',', 'B.A', '.', 'program', 'Abington', 'Campus', '?']","['suggested', 'academic', 'plan', 'Psychological', 'Social', 'Sciences', ',', 'B.A', '.', 'program', 'Abington', 'Campus', 'found', 'page', 'plan', 'effect', '2023-24', 'academic', 'year', '.']"
"['courses', 'listed', 'first', 'year', 'suggested', 'academic', 'plan', 'Psychological', 'Social', 'Sciences', ',', 'B.A', '.', 'program', 'Abington', 'Campus', '?']","['first', 'year', 'suggested', 'academic', 'plan', ',', 'courses', 'include', 'ENGL', '15', ',', 'PSYCH', '212', ',', 'HDFS', '129', ',', 'PSYCH', '100', ',', 'World', 'Language', 'levels', '1', '2', ',', 'MATH', '21', ',', 'General', 'Education', 'courses', '.']"
"['requirement', 'Bachelor', 'Arts', 'students', 'terms', 'taking', 'courses', 'different', 'fields', '?']","['Bachelor', 'Arts', 'students', 'must', 'take', '9', 'credits', 'Bachelor', 'Arts', '(', 'B.A', '.', ')', 'Fields', ',', 'include', 'Humanities', ',', 'Social', 'Behavioral', 'Sciences', ',', 'Arts', ',', 'World', 'Languages', ',', 'Natural', 'Sciences', ',', 'Quantification', '.']"
"['many', 'credits', 'required', 'Bachelor', 'Arts', 'Requirement', 'Bachelor', 'Arts', 'students', '?']","['Bachelor', 'Arts', 'students', 'must', 'take', '3', 'credits', 'Cultures', 'part', 'Bachelor', 'Arts', 'Requirement', '.']"
"['purpose', 'XXX', '495', 'course', 'listed', 'fourth', 'year', 'suggested', 'academic', 'plan', '?']","['XXX', '495', 'course', 'listed', 'fourth', 'year', 'Internship', 'course', 'students', 'take', 'gain', 'practical', 'experience', 'field', 'study', '.']"
"['access', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', 'program', 'Abington', 'Campus', '?']","['Previous', 'years', ""'"", 'suggested', 'academic', 'plans', 'accessed', 'visiting', 'archive', 'Undergraduate', 'Bulletin', 'website', 'selecting', 'appropriate', 'edition', '.']"
"['significance', 'advisers', 'advising', 'relationship', 'advisees', '?']","['Advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', ',', 'advisers', 'assuming', 'significant', 'educational', 'role', 'encouraging', 'advisees', 'become', 'engaged', 'education', 'meet', 'goals', '.']"
"['courses', 'included', 'second', 'year', 'suggested', 'academic', 'plan', 'Psychological', 'Social', 'Sciences', ',', 'B.A', '.', 'program', 'Abington', 'Campus', '?']","['second', 'year', 'suggested', 'academic', 'plan', ',', 'courses', 'include', 'PSYCH', '200', ',', 'ANTH', '45N', ',', 'World', 'Language', 'level', '3', ',', 'PSYCH', '301W', ',', 'ENGL', '202A', ',', 'CAS', '100A', ',', 'SOC', '1', ',', 'General', 'Education', 'courses', '.']"
"['total', 'number', 'credits', 'required', 'Psychological', 'Social', 'Sciences', ',', 'B.A', '.', 'program', 'Abington', 'Campus', '?']","['total', 'number', 'credits', 'required', 'program', '122', ',', 'including', 'courses', 'major', ',', 'general', 'education', ',', 'elective', 'courses', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['major', 'requirements', 'PSYCH', 'and/or', 'HDFS', 'courses', '?']","['major', 'requirements', 'PSYCH', 'and/or', 'HDFS', 'courses', 'include', 'PSYCH', '221', ',', '281', ',', '407', ',', '412', ',', '415', ',', '416', ',', '420', ',', '422', ',', '423', ',', '424', ',', '426', ',', '438', ',', '441', ',', '470', ',', '478', ',', '479', ',', '481', ',', '484', ',', '485', ',', '496B', ',', '497', ',', 'HD', 'FS', '229', ',', '239', ',', '249', ',', '250', ',', '315', ',', '432', ',', '433', ',', '445', ',', '468', '.']"
"['major', 'requirements', 'SOC', 'and/or', 'ANTH', 'courses', '?']","['major', 'requirements', 'SOC', 'and/or', 'ANTH', 'courses', 'include', 'SOC', '003', ',', '030', ',', '035', ',', '103', ',', '109', ',', '110', ',', '309', ',', '403', ',', '405', ',', '406', ',', '409', ',', '416', ',', '429', ',', '430', ',', '455', ',', '456', ',', '462', ',', '471', ',', '497', ',', 'ANTH', '002', ',', '011', ',', '022', ',', '040', ',', '146', ',', '197', ',', '199', ',', '216', ',', '321W', ',', '380', ',', '395', ',', '448', ',', '464', '.']"
"['examples', 'Social', 'Sciences', 'courses', 'fulfill', 'major', 'requirements', '?']","['examples', 'Social', 'Sciences', 'courses', 'fulfill', 'major', 'requirements', 'include', 'BBH', '302', ',', '315', ',', 'CAS', '352', ',', '415', ',', '455', ',', 'CN', 'ED', '404', ',', '407', ',', 'EDPSY', '014', ',', 'COMM', '100N', ',', '120', ',', '411', ',', 'WMNST', '471', '.']"
"['potential', 'career', 'paths', 'students', 'bachelor', ""'s"", 'degree', 'Psychological', '&', 'Social', 'Sciences', '?']","['Potential', 'career', 'paths', 'students', 'bachelor', ""'s"", 'degree', 'Psychological', '&', 'Social', 'Sciences', 'include', 'human', 'resources', ',', 'business', 'administration', ',', 'mental', 'health', ',', 'social', 'work', ',', 'continued', 'study', 'graduate', 'professional', 'schools', '.']"
"['opportunities', 'graduate', 'studies', 'available', 'graduates', 'Psychological', '&', 'Social', 'Sciences', 'program', '?']","['Graduates', 'Psychological', '&', 'Social', 'Sciences', 'program', 'earn', 'graduate', 'degrees', 'variety', 'fields', 'obtain', 'admission', 'MBA', 'programs', 'law', 'schools', ',', 'among', 'post-graduate', 'opportunities', '.']"
"['degree', 'requirements', 'Bachelor', 'Science', 'degree', 'Psychological', 'Social', 'Sciences', '?']","['degree', 'requirements', 'Bachelor', 'Science', 'degree', 'Psychological', 'Social', 'Sciences', 'include', 'minimum', '121', 'credits', ',', '45', 'credits', 'General', 'Education', '22-23', 'credits', 'Electives', '.']"
"['contact', 'information', 'Division', 'Social', 'Sciences', 'Penn', 'State', 'Abington', '?']","['contact', 'information', 'Division', 'Social', 'Sciences', 'Penn', 'State', 'Abington', '1600', 'Woodland', 'Road', ',', 'Abington', ',', 'PA', '19001', ',', 'phone', 'number', '215-881-7479', ',', 'email', 'mjb70', '@', 'psu.edu', '.']"
"['minimum', 'cumulative', 'grade-point', 'average', 'required', 'courses', 'taken', 'University', '?']","['minimum', 'cumulative', 'grade-point', 'average', 'required', 'courses', 'taken', 'University', 'least', 'C', '(', '2.00', ')', '.']"
"['minimum', 'classi', 'cation', 'required', 'students', 'pursuing', 'Bachelor', 'Science', 'degree', 'Psychological', 'Social', 'Sciences', '?']","['minimum', 'classi', 'cation', 'required', 'students', 'pursuing', 'Bachelor', 'Science', 'degree', 'Psychological', 'Social', 'Sciences', 'least', 'third-semester', 'classi', 'cation', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'ANTH', '45N', 'Cultural', 'Diversity', ':', 'Global', 'Perspective', '.']"
"['purpose', 'Psychological', 'Social', 'Sciences', 'program', '?']","['Psychological', 'Social', 'Sciences', 'program', 'fosters', 'understanding', 'human', 'behavior', 'influence', 'society', 'individuals', '.']"
"['additional', 'courses', 'required', 'major', '?']","['Additional', 'courses', 'required', 'major', 'include', 'BBH', '301W', ',', 'HDFS', '301', ',', 'HDFS', '129', ',', 'PSYCH', '212', ',', 'PSYCH', '301W', ',', 'HDFS', '312W', '.']"
"['potential', 'career', 'paths', 'students', 'major', '?']","['Students', 'major', 'may', 'pursue', 'careers', 'mental', 'health', 'counseling', ',', 'market', 'research', ',', 'consulting', ',', 'occupational', 'therapy', ',', 'research-oriented', 'fields', '.']"
"['entrance', 'requirements', 'major', '?']","['order', 'eligible', 'entrance', 'major', ',', 'students', 'must', 'complete', 'research', 'project', 'ANTH', '494', ',', 'HDFS', '494', ',', 'PSYCH', '494', ',', 'SOC', '494', '.']"
"['supporting', 'courses', 'related', 'areas', 'major', '?']","['Supporting', 'courses', 'related', 'areas', 'major', 'include', 'select', 'courses', 'PSYCH/HDFS', ',', 'SOC/ANTH', ',', 'general', 'education', 'courses', '.']"
"['purpose', 'General', 'Education', 'curriculum', 'relation', 'career', 'readiness', '?']","['General', 'Education', 'curriculum', 'provides', 'students', 'transferable', 'skills', 'necessary', 'successful', 'future', 'careers', '.']"
"['examples', 'internship', 'opportunities', 'students', 'major', '?']","['Examples', 'internship', 'opportunities', 'students', 'major', 'include', 'ANTH', '495', ',', 'HDFS', '495C', ',', 'PSYCH', '495', ',', 'SOC', '495', '.']"
"['credit', 'requirements', 'major', '?']","['major', 'requires', 'total', '56-57', 'credits', ',', 'including', 'prescribed', 'courses', 'additional', 'courses', '.']"
"['examples', 'courses', 'focus', 'research', 'methods', 'psychology', '?']","['Examples', 'courses', 'focus', 'research', 'methods', 'psychology', 'include', 'PSYCH', '301W', 'Basic', 'Research', 'Methods', 'Psychology', '.']"
"['Cultures', 'requirements', 'baccalaureate', 'students', '?']","['Baccalaureate', 'students', 'required', 'complete', '6', 'credits', 'Cultures', ',', '3', 'credits', 'United', 'States', 'Cultures', '3', 'credits', 'International', 'Cultures', '.']"
"['many', 'credits', 'required', 'Writing', 'Across', 'Curriculum', '?']","['3', 'credits', 'required', 'Writing', 'Across', 'Curriculum', ',', 'likely', 'prescribed', 'part', 'college', 'graduation', 'requirements', '.']"
"['minimum', 'number', 'degree', 'credits', 'must', 'earned', 'baccalaureate', 'degree', '?']","['minimum', '120', 'degree', 'credits', 'must', 'earned', 'baccalaureate', 'degree', ',', 'although', 'requirements', 'programs', 'may', 'exceed', '120', 'credits', '.']"
"['minimum', 'grade-point', 'average', 'required', 'complete', 'degree', 'program', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', '.']"
"['limitations', 'credit', 'acquisition', 'degree', 'programs', '?']","['College', 'deans', ',', 'campus', 'chancellors', ',', 'program', 'faculty', 'may', 'require', '24', 'credits', 'coursework', 'major', 'taken', 'specific', 'location', 'within', 'college', 'program', 'degree', 'earned', '.']"
"['Program', 'Learning', 'Objectives', 'related', 'Critical', 'Thinking', 'Scientific', 'Reasoning', '?']","['Program', 'Learning', 'Objectives', 'include', 'understanding', 'utilizing', 'scientific', 'method', 'basic', 'research', 'methods', ',', 'demonstrating', 'critical', 'thinking', 'analyzing', 'evaluating', 'information', ',', 'distinguishing', 'scientific', 'non-scientific', 'information', '.']"
"['Program', 'Learning', 'Objectives', 'related', 'Effective', 'Communication', '?']","['Program', 'Learning', 'Objectives', 'include', 'ability', 'communicate', 'effectively', 'writing', 'speaking', ',', 'communicate', 'social', '...']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['many', 'credits', 'required', 'Quanti', 'cation', '(', 'GQ', ')', 'requirement', '?']","['6', 'credits', 'required', 'Quanti', 'cation', '(', 'GQ', ')', 'requirement', '.']"
"['requirements', 'Breadth', 'Knowledge', 'Domains', '?']","['Breadth', 'Knowledge', 'Domains', 'include', 'Arts', '(', 'GA', ')', ',', 'Health', 'Wellness', '(', 'GHW', ')', ',', 'Humanities', '(', 'GH', ')', ',', 'Social', 'Behavioral', 'Sciences', '(', 'GS', ')', ',', 'Natural', 'Sciences', '(', 'GN', ')', ',', 'requiring', '3', 'credits', '.']"
"['requirements', 'Public', 'History', 'minor', '?']","['Public', 'History', 'minor', 'requires', 'total', '18', 'credits', ',', 'least', 'six', 'credits', 'unique', 'prescribed', 'courses', 'required', 'student', ""'s"", 'major', '.', 'prescribed', 'courses', 'include', 'HIST', '112', 'Introduction', 'Public', 'History', 'HIST', '404', 'Advanced', 'Public', 'History', ',', 'require', 'grade', 'C', 'better', '.', 'Additionally', ',', 'students', 'must', 'select', '3', 'credits', 'list', 'history', 'marketing', 'communications', 'courses', '.']"
"['courses', 'included', 'History', 'Group', 'Public', 'History', 'minor', '?']","['History', 'Group', 'courses', 'Public', 'History', 'minor', 'include', 'HIST', '10', 'World', 'History', '1500', ',', 'HIST', '11', 'World', 'History', 'since', '1500', ',', 'HIST', '20', 'American', 'Civilization', '1877', ',', 'HIST', '21', 'American', 'Civilization', 'Since', '1877', ',', 'HIST', '161', 'Battle', 'Gettysburg', 'American', 'Historical', 'Memory', ',', 'HIST', '495', 'Internship', '.']"
"['courses', 'included', 'Marketing', 'Communications', 'Group', 'Public', 'History', 'minor', '?']","['Marketing', 'Communications', 'Group', 'courses', 'Public', 'History', 'minor', 'include', 'CC', '402', 'External', 'Communication', ',', 'ENGL', '420', 'Writing', 'Web', ',', 'IST', '250', 'Introduction', 'Web', 'Design', 'Development', ',', 'MGMT', '215', 'Entrepreneurial', 'Mindset', ',', 'MKTG', '301', 'Principles', 'Marketing', ',', 'MKTG', '310', 'Public', 'Relations', '.']"
"['purpose', 'academic', 'advising', 'university', '?']","['university', ""'s"", 'academic', 'advising', 'program', 'aims', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', ',', 'develop', 'self-directed', 'learning', 'skills', 'decision-making', 'abilities', '.']"
"['Assistant', 'Teaching', 'Professor', 'Abington', '?']","['Sharon', 'Ann', 'Holt', 'Assistant', 'Teaching', 'Professor', 'Abington', ',', 'located', '1600', 'Woodland', 'Road', 'Abington', ',', 'PA.', 'contacted', '215-881-7989', 'via', 'email', 'sxh73', '@', 'psu.edu', '.']"
"['focus', 'Race', 'Ethnic', 'Studies', 'major', 'Abington', '?']","['Race', 'Ethnic', 'Studies', 'major', 'Abington', 'interdisciplinary', 'liberal', 'arts', 'degree', 'prepares', 'students', 'think', 'critically', 'complex', 'issues', 'related', 'race', 'ethnicity', 'United', 'States', 'beyond', '.', 'Students', 'major', 'engage', 'key', 'concepts', ',', 'theories', ',', 'debates', 'become', 'informed', 'engaged', 'citizens', 'diverse', 'workplaces', '21st', 'century', '.']"
"['thematic', 'areas', 'included', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', '?']","['Thematic', 'Area', 'includes', 'courses', 'drawn', 'three', 'broadly', 'defined', 'fields', ',', 'including', 'History', ',', 'Culture', ',', 'Society', ';', 'Communication', ',', 'Media', ',', 'Arts', ';', 'Gender', ',', 'Sexuality', '.']"
"['interdisciplinary', 'fields', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', 'provide', 'excellent', 'preparation', '?']","['interdisciplinary', 'major', 'provides', 'students', 'excellent', 'preparation', 'careers', 'graduate', 'school', 'fields', 'education', ',', 'law', ',', 'history', ',', 'communications', ',', 'government', ',', 'sociology', ',', 'psychology', ',', 'social', 'work', ',', 'business', '.']"
"['entrance', 'requirements', 'students', 'eligible', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', '?']","['order', 'eligible', 'entrance', 'major', ',', 'student', 'must', 'attain', 'least', 'C', '(', '2.00', ')', 'cumulative', 'grade-point', 'average', 'courses', 'taken', 'University', 'least', 'third-semester', 'classification', '.']"
"['many', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Race', 'Ethnic', 'Studies', '?']","['minimum', '120', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Race', 'Ethnic', 'Studies', '.']"
"['degree', 'requirements', 'Bachelor', 'Arts', 'degree', 'Race', 'Ethnic', 'Studies', '?']","['degree', 'requirements', 'include', '45', 'credits', 'General', 'Education', ',', '17-18', 'credits', 'Electives', ',', '24', 'credits', 'Bachelor', 'Arts', 'Degree', 'Requirements', '.']"
"['minimum', 'grade', 'required', 'courses', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', '?']","['grade', 'C', 'better', 'required', 'courses', 'major', '.']"
"['prescribed', 'courses', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', '?']","['Prescribed', 'courses', 'include', 'Ethnicity', 'American', 'Experience', ',', 'Critical', 'Race', 'Theory', ',', 'Humanities', 'Social', 'Sciences', 'Foundations', '.']"
"['many', 'credits', 'required', 'Quantication', '(', 'GQ', ')', 'course', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', '?']","['6', 'credits', 'required', 'Quantication', '(', 'GQ', ')', 'course', '.']"
"['supporting', 'courses', 'related', 'areas', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', '?']","['Supporting', 'courses', 'related', 'areas', 'include', 'Black', 'Studies', ',', 'Latin', 'American/Caribbean/Latina/o', 'Studies', ',', 'Asian/Asian', 'American', 'Studies', ',', 'Middle', 'Eastern/Arab', 'American', 'Studies', ',', 'Native', 'American/Indigenous', 'Studies', ',', 'Jewish', 'Studies', '.']"
"['many', 'credits', 'single', 'discipline', 'within', 'Thematic', 'Area', 'SES', 'focus', 'major', 'ethnic', 'racialized', 'groups', '?']","['Within', 'Thematic', 'Area', ',', '9', 'credits', 'may', 'single', 'discipline', '.']"
"['Cultures', 'requirement', 'options', 'students', '?']","['Cultures', 'requirement', 'options', 'students', 'include', 'United', 'States', 'Cultures', 'International', 'Cultures', ',', 'worth', '3', 'credits', '.']"
"['many', 'credits', 'required', 'Cultures', 'requirement', '?']","['Cultures', 'requirement', 'mandates', '6', 'credits', 'total', '.']"
"['Inter-Domain', 'courses', 'used', 'fulfill', 'Cultures', 'requirement', '?']","[',', 'Inter-Domain', 'courses', 'used', 'fulfill', 'Cultures', 'requirement', '.']"
"['minimum', 'number', 'credits', 'needed', 'baccalaureate', 'degree', '?']","['minimum', 'number', 'credits', 'needed', 'baccalaureate', 'degree', '120', 'credits', '.']"
"['specific', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['Yes', ',', 'specific', 'courses', 'listed', 'satisfy', 'Cultures', 'requirement', '.']"
"['many', 'credits', 'required', 'Writing', 'Across', 'Curriculum', '?']","['Writing', 'Across', 'Curriculum', 'requirement', 'mandates', '3', 'credits', '.']"
"['purpose', 'General', 'Education', 'curriculum', '?']","['General', 'Education', 'curriculum', 'provides', 'students', 'transferable', 'skills', 'necessary', 'successful', 'future', '.']"
"['many', 'credits', 'required', 'Foreign', 'Language', 'component', 'B.A', '.', 'degree', '?']","['Foreign', 'Language', 'component', 'requires', '0-12', 'credits', '.']"
"['minimum', 'grade-point', 'average', 'required', 'complete', 'degree', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'complete', 'degree', '.']"
"['many', 'credits', 'required', 'B.A', '.', 'Fields', 'component', 'degree', '?']","['B.A', '.', 'Fields', 'component', 'requires', '9', 'credits', 'various', 'areas', 'Humanities', ',', 'Social', 'Behavioral', 'Sciences', ',', 'Arts', ',', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['purpose', 'university', ""'s"", 'academic', 'advising', 'program', '?']","['university', ""'s"", 'academic', 'advising', 'program', 'aims', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', 'become', 'self-directed', 'learners', 'decision', 'makers', '.']"
"['students', 'access', 'suggested', 'academic', 'plan', '?']","['Students', 'access', 'suggested', 'academic', 'plan', 'visiting', 'university', ""'s"", 'website', 'viewing', 'appropriate', 'Undergraduate', 'Bulletin', 'edition', 'find', 'plan', 'effect', '2023-24', 'academic', 'year', '.']"
"['contact', 'information', 'Friederike', 'Baer', ',', 'Division', 'Head', 'Arts', 'Humanities', 'Abington', '?']","['Friederike', 'Baer', 'reached', '1600', 'Woodland', 'Road', ',', 'Abington', ',', 'PA', '19001', ',', 'phone', '215-881-7593', ',', 'via', 'email', 'fbb10', '@', 'psu.edu', '.']"
"['total', 'number', 'credits', 'required', 'Race', 'Ethnic', 'Studies', ',', 'B.A', '.', 'degree', 'Abington', 'Campus', '?']","['total', 'number', 'credits', 'required', 'Race', 'Ethnic', 'Studies', ',', 'B.A', '.', 'degree', 'Abington', 'Campus', '119-121', 'credits', ',', 'depending', 'number', 'credits', 'earned', '.']"
"['abbreviation', 'US', 'IL', 'stand', 'context', 'university', ""'s"", 'requirements', '?']","['abbreviation', 'US', 'IL', 'stands', 'United', 'States', 'International', 'Cultures', ',', 'used', 'designate', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'Pennsylvania', 'State', 'University', '2023-2024', 'academic', 'year', '.']"
"['purpose', 'General', 'Education', 'Course', '(', 'GHW', ')', '?']","['General', 'Education', 'Course', '(', 'GHW', ')', 'designed', 'fulfill', 'General', 'Health', 'Wellness', 'requirement', 'students', 'university', '.']"
"['role', 'academic', 'advisers', 'advising', 'relationship', 'students', '?']","['Academic', 'advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'successful', 'encouraging', 'students', 'become', 'engaged', 'education', ',', 'meet', 'educational', 'goals', ',', 'develop', 'habit', 'learning', 'become', 'self-directed', 'learners', '.']"
"['significance', 'advisee', ""'s"", 'unit', 'enrollment', 'academic', 'advising', 'process', '?']","['advisee', ""'s"", 'unit', 'enrollment', 'provides', 'primary', 'academic', 'adviser', 'student', 'offers', 'information', 'needed', 'plan', 'chosen', 'program', 'study', ',', 'well', 'referrals', 'specialized', 'resources', '.']"
"['purpose', 'Major', 'Supporting', 'Course', 'List', 'academic', 'plan', '?']","['Major', 'Supporting', 'Course', 'List', 'designed', 'provide', 'students', 'selection', 'courses', 'support', 'major', 'area', 'study', 'help', 'fulfill', 'requirements', 'degree', '.']"
"['Bachelor', 'Arts', 'Requirements', 'students', '?']","['Bachelor', 'Arts', 'students', 'must', 'take', '9', 'credits', 'Bachelor', 'Arts', '(', 'B.A', '.', ')', 'Fields', ',', 'include', 'Humanities', ',', 'Social', 'Behavioral', 'Sciences', ',', 'Arts', ',', 'World', 'Languages', ',', 'Natural', 'Sciences', ',', 'Quantification', '.']"
